idx,program_id,record_id,tier,complexity,stage1_ok,stage2_source,stage3_ran,verdict,verdict_summary,syntax_ok,paragraph_score,identifier_score,judge_ran,judge_score,judge_detail
313,NC222A,NC222A,medium,26.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
314,NC242A,NC242A,medium,26.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.98,1.0,,,
315,IX211A,IX211A,medium,26.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.985,1.0,,,
316,IF108A,IF108A,medium,26.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.985,1.0,,,
317,NC238A,NC238A,medium,26.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
318,IC106A,IC106A,medium,26.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
319,ST136A,ST136A,medium,26.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.985,1.0,,,
320,SM201A,SM201A,medium,26.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
321,IC103A,IC103A,medium,26.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.985,1.0,,,
322,SQ123A,SQ123A,medium,26.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
323,IX112A,IX112A,medium,26.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
324,ST135A,ST135A,medium,26.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.985,1.0,,,
325,ST114M,ST114M,medium,27.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
326,RL106A,RL106A,medium,27.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
327,RW103A,RW103A,medium,27.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
328,RW104A,RW104A,medium,27.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
329,NC233A,NC233A,medium,27.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.985,1.0,,,
330,CM101M,CM101M,medium,27.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.985,1.0,,,
331,CM202M,CM202M,medium,27.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
332,IX216A,IX216A,medium,27.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
333,SG102A,SG102A,medium,27.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
334,RL114A,RL114A,high,28.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
335,ST107A,ST107A,high,28.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
336,IX107A,IX107A,high,28.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.991,1.0,,,
337,IC235A,IC235A,high,28.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
338,ST139A,ST139A,high,28.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
339,ST121A,ST121A,high,28.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
340,IF140A,IF140A,high,28.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
341,NC243A,NC243A,high,28.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
342,IF118A,IF118A,high,28.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
343,IF134A,IF134A,high,28.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
344,NC248A,NC248A,high,28.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
345,ST103A,ST103A,high,28.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
346,OBNC1M,OBNC1M,high,28.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
347,SQ116A,SQ116A,high,28.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.991,1.0,,,
348,NC237A,NC237A,high,29.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
349,IC201A,IC201A,high,29.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
350,NC240A,NC240A,high,29.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
351,IF102A,IF102A,high,29.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
352,IC223A,IC223A,high,29.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
353,ST140A,ST140A,high,29.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
354,ST144A,ST144A,high,29.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
355,SQ114A,SQ114A,high,30.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
356,NC241A,NC241A,high,30.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
357,SM208A,SM208A,high,30.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.986,1.0,,,
358,SM206A,SM206A,high,30.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.982,1.0,,,
359,NC235A,NC235A,high,30.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
360,NC139A,NC139A,high,30.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
361,ST101A,ST101A,high,30.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.987,1.0,,,
362,ST132A,ST132A,high,30.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
363,IX109A,IX109A,high,30.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
364,SQ124A,SQ124A,high,30.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.991,1.0,,,
365,IC224A,IC224A,high,30.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
366,SM205A,SM205A,high,31.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
367,SM105A,SM105A,high,31.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
368,NC108M,NC108M,high,31.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
369,IF132A,IF132A,high,31.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
370,SQ134A,SQ134A,high,31.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
371,SQ133A,SQ133A,high,31.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.991,1.0,,,
372,NC138A,NC138A,high,32.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
373,OBNC2M,OBNC2M,high,32.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
374,NC224A,NC224A,high,32.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
375,IX106A,IX106A,high,32.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
376,SQ201M,SQ201M,high,32.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
377,IX105A,IX105A,high,32.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
378,SQ227A,SQ227A,high,32.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.991,1.0,,,
379,SQ113A,SQ113A,high,32.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
380,IF141A,IF141A,high,32.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
381,IF138A,IF138A,high,32.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
382,IF128A,IF128A,high,32.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
383,DB104A,DB104A,high,33.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
384,IF129A,IF129A,high,33.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
385,NC134A,NC134A,high,33.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.991,1.0,,,
386,IF137A,IF137A,high,33.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
387,IF121A,IF121A,high,33.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
388,IF120A,IF120A,high,33.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
389,IF122A,IF122A,high,33.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
390,IF133A,IF133A,high,33.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.991,1.0,,,
391,SQ105A,SQ105A,high,34.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
392,SG105A,SG105A,high,34.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
393,SG104A,SG104A,high,34.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
394,NC232A,NC232A,high,34.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
395,SG106A,SG106A,high,34.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
396,EXEC85,EXEC85,high,34.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
397,ST108A,ST108A,high,34.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
398,ST118A,ST118A,high,34.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
399,NC234A,NC234A,high,35.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
400,IC227A,IC227A,high,35.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
401,NC140A,NC140A,high,35.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.991,1.0,,,
402,NC125A,NC125A,high,35.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
403,IF125A,IF125A,high,35.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.991,1.0,,,
404,NC246A,NC246A,high,36.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
405,SG203A,SG203A,high,36.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
406,IC203A,IC203A,high,36.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.991,1.0,,,
407,RL107A,RL107A,high,37.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
408,NC231A,NC231A,high,37.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
409,IC222A,IC222A,high,37.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
410,IF130A,IF130A,high,37.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
411,CM102M,CM102M,high,37.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.991,1.0,,,
412,IF124A,IF124A,high,37.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
413,IF111A,IF111A,high,39.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
414,DB102A,DB102A,high,39.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
415,IF114A,IF114A,high,39.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
416,DB103M,DB103M,high,39.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
417,SQ103A,SQ103A,high,39.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
418,IF123A,IF123A,high,39.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
419,IF119A,IF119A,high,39.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
420,IF103A,IF103A,high,39.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.994,1.0,,,
421,NC133A,NC133A,high,40.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
422,NC132A,NC132A,high,40.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
423,NC208A,NC208A,high,41.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.994,1.0,,,
424,NC247A,NC247A,high,41.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
425,IX213A,IX213A,high,41.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
426,IF116A,IF116A,high,41.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.994,1.0,,,
427,RL111A,RL111A,high,41.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
428,DB205A,DB205A,high,41.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.985,1.0,,,
429,IF101A,IF101A,high,42.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.994,1.0,,,
430,IF136A,IF136A,high,42.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.994,1.0,,,
431,SG204A,SG204A,high,43.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
432,ST131A,ST131A,high,43.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
433,IF104A,IF104A,high,43.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.995,1.0,,,
434,NC118A,NC118A,high,44.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.995,1.0,,,
435,DB105A,DB105A,high,44.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.995,1.0,,,
436,IX212A,IX212A,high,44.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
437,NC109M,NC109M,high,44.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
438,IX108A,IX108A,high,45.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.995,1.0,,,
439,IF126A,IF126A,high,45.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
440,IF106A,IF106A,high,46.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.995,1.0,,,
441,IF139A,IF139A,high,46.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.995,1.0,,,
442,DB203A,DB203A,high,46.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
443,DB101A,DB101A,high,46.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.989,1.0,,,
444,ST147A,ST147A,high,47.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.994,1.0,,,
445,NC209A,NC209A,high,47.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.994,1.0,,,
446,RL207A,RL207A,high,47.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.984,1.0,,,
447,NC112A,NC112A,high,47.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
448,NC221A,NC221A,high,48.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
449,IF117A,IF117A,high,48.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.995,1.0,,,
450,IF135A,IF135A,high,48.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.995,1.0,,,
451,SQ226A,SQ226A,high,48.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.994,1.0,,,
452,ST133A,ST133A,high,48.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.991,1.0,,,
453,NC220M,NC220M,high,50.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.994,1.0,,,
454,NC119A,NC119A,high,51.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.996,1.0,,,
455,DB202A,DB202A,high,52.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.988,1.0,,,
456,NC123A,NC123A,high,53.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.996,1.0,,,
457,ST126A,ST126A,high,53.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
458,ST119A,ST119A,high,54.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
459,NC120A,NC120A,high,54.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.996,1.0,,,
460,NC204M,NC204M,high,55.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.994,1.0,,,
461,NC117A,NC117A,high,55.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.996,1.0,,,
462,NC122A,NC122A,high,56.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.992,1.0,,,
463,IX208A,IX208A,high,56.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
464,IC225A,IC225A,high,60.15,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.99,1.0,,,
465,NC121M,NC121M,high,62.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
466,ST127A,ST127A,high,63.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
467,IX210A,IX210A,high,64.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.994,1.0,,,
468,NC115A,NC115A,high,65.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.993,1.0,,,
469,NC206A,NC206A,high,68.65,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
470,NC211A,NC211A,high,68.90,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.997,1.0,,,
471,IX214A,IX214A,high,69.40,True,rule-based,False,INCONCLUSIVE,"3 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,0.994,1.0,,,
