idx,program_id,record_id,tier,complexity,stage1_ok,stage2_source,stage3_ran,verdict,verdict_summary,syntax_ok,paragraph_score,identifier_score,judge_ran,judge_score,judge_detail
314,IC224A,IC224A,high,30.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
315,SM205A,SM205A,high,31.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
316,SM105A,SM105A,high,31.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
317,NC108M,NC108M,high,31.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
318,IF132A,IF132A,high,31.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
319,SQ134A,SQ134A,high,31.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
320,SQ133A,SQ133A,high,31.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
321,NC138A,NC138A,high,32.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
322,OBNC2M,OBNC2M,high,32.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
323,NC224A,NC224A,high,32.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
324,IX106A,IX106A,high,32.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
325,SQ201M,SQ201M,high,32.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
326,IX105A,IX105A,high,32.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
327,SQ227A,SQ227A,high,32.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
328,SQ113A,SQ113A,high,32.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
329,IF141A,IF141A,high,32.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
330,IF138A,IF138A,high,32.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
331,IF128A,IF128A,high,32.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
332,DB104A,DB104A,high,33.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
333,IF129A,IF129A,high,33.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
334,NC134A,NC134A,high,33.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
335,IF137A,IF137A,high,33.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
336,IF121A,IF121A,high,33.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
337,IF120A,IF120A,high,33.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
338,IF122A,IF122A,high,33.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
339,IF133A,IF133A,high,33.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
340,SQ105A,SQ105A,high,34.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
341,SG105A,SG105A,high,34.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
342,SG104A,SG104A,high,34.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
343,NC232A,NC232A,high,34.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
344,SG106A,SG106A,high,34.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
345,EXEC85,EXEC85,high,34.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
346,ST108A,ST108A,high,34.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
347,ST118A,ST118A,high,34.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
348,NC234A,NC234A,high,35.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
349,IC227A,IC227A,high,35.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
350,NC140A,NC140A,high,35.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
351,NC125A,NC125A,high,35.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
352,IF125A,IF125A,high,35.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
353,NC246A,NC246A,high,36.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
354,SG203A,SG203A,high,36.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
355,IC203A,IC203A,high,36.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
356,RL107A,RL107A,high,37.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
357,NC231A,NC231A,high,37.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
358,IC222A,IC222A,high,37.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
359,IF130A,IF130A,high,37.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
360,CM102M,CM102M,high,37.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
361,IF124A,IF124A,high,37.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
362,IF111A,IF111A,high,39.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
363,DB102A,DB102A,high,39.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
364,IF114A,IF114A,high,39.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
365,DB103M,DB103M,high,39.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
366,SQ103A,SQ103A,high,39.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
367,IF123A,IF123A,high,39.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
368,IF119A,IF119A,high,39.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
369,IF103A,IF103A,high,39.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
370,NC133A,NC133A,high,40.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
371,NC132A,NC132A,high,40.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
372,NC208A,NC208A,high,41.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
373,NC247A,NC247A,high,41.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
374,IX213A,IX213A,high,41.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
375,IF116A,IF116A,high,41.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
376,RL111A,RL111A,high,41.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
377,DB205A,DB205A,high,41.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
378,IF101A,IF101A,high,42.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
379,IF136A,IF136A,high,42.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
380,SG204A,SG204A,high,43.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
381,ST131A,ST131A,high,43.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
382,IF104A,IF104A,high,43.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
383,NC118A,NC118A,high,44.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
384,DB105A,DB105A,high,44.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
385,IX212A,IX212A,high,44.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
386,NC109M,NC109M,high,44.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
387,IX108A,IX108A,high,45.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
388,IF126A,IF126A,high,45.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
389,IF106A,IF106A,high,46.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
390,IF139A,IF139A,high,46.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
391,DB203A,DB203A,high,46.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
392,DB101A,DB101A,high,46.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
393,ST147A,ST147A,high,47.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
394,NC209A,NC209A,high,47.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
395,RL207A,RL207A,high,47.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
396,NC112A,NC112A,high,47.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
397,NC221A,NC221A,high,48.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
398,IF117A,IF117A,high,48.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
399,IF135A,IF135A,high,48.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
400,SQ226A,SQ226A,high,48.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
401,ST133A,ST133A,high,48.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
402,NC220M,NC220M,high,50.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
403,NC119A,NC119A,high,51.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
404,DB202A,DB202A,high,52.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
405,NC123A,NC123A,high,53.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
406,ST126A,ST126A,high,53.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
407,ST119A,ST119A,high,54.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
408,NC120A,NC120A,high,54.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
409,NC204M,NC204M,high,55.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
410,NC117A,NC117A,high,55.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
411,NC122A,NC122A,high,56.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
412,IX208A,IX208A,high,56.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
413,IC225A,IC225A,high,60.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
414,NC121M,NC121M,high,62.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
415,ST127A,ST127A,high,63.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
416,IX210A,IX210A,high,64.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
417,NC115A,NC115A,high,66.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
418,NC206A,NC206A,high,68.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
419,NC211A,NC211A,high,68.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
420,IX214A,IX214A,high,69.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
421,SQ106A,SQ106A,high,72.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
422,NC102A,NC102A,high,73.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
423,NC203A,NC203A,high,73.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
424,NC116A,NC116A,high,73.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
425,NC253A,NC253A,high,76.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
426,SQ101M,SQ101M,high,77.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
427,IX215A,IX215A,high,82.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
428,IX209A,IX209A,high,83.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
429,NC251A,NC251A,high,84.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
430,NC202A,NC202A,high,91.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
431,NC252A,NC252A,high,94.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
432,NC216A,NC216A,high,96.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
433,NC225A,NC225A,high,96.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
434,NC107A,NC107A,high,97.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
435,NC201A,NC201A,high,98.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
436,NC174A,NC174A,high,100.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
437,NC207A,NC207A,high,101.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
438,NC217A,NC217A,high,108.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
439,RL205A,RL205A,high,108.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
440,DB201A,DB201A,high,109.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
441,NC223A,NC223A,high,113.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
442,NC101A,NC101A,high,115.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
443,NC103A,NC103A,high,118.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
444,NC175A,NC175A,high,118.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
445,NC170A,NC170A,high,119.40,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
446,NC172A,NC172A,high,124.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
447,NC173A,NC173A,high,126.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
448,NC177A,NC177A,high,130.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
449,SG201A,SG201A,high,131.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
450,NC171A,NC171A,high,131.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
451,NC250A,NC250A,high,139.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
452,NC176A,NC176A,high,146.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
453,NC106A,NC106A,high,149.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
454,NC218A,NC218A,high,152.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
455,NC105A,NC105A,high,153.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
456,NC104A,NC104A,high,157.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
457,NC126A,NC126A,high,163.90,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
458,NC124A,NC124A,high,197.15,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
459,SG101A,SG101A,high,203.65,True,rule-based,False,INCONCLUSIVE,"4 structural check(s) passed, but no behavioural signal (execution_match / llm_judge) was available.",True,1.0,1.0,,,
